Country,CountryCode,StatsSeriesExtDim,StatsSeriesExtDimCode,2007,2008,2009,2010,2011,2012
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, female, incomplete primary",BAR.PRM.ICMP.3034.FE.ZS,,,,29.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, female, incomplete secondary",BAR.SEC.ICMP.3034.FE.ZS,,,,47.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, female, incomplete tertiary",BAR.TER.ICMP.3034.FE.ZS,,,,18.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, female, no education",BAR.NOED.3034.FE.ZS,,,,4.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, completed primary",BAR.PRM.CMPT.3034.ZS,,,,11.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, completed secondary",BAR.SEC.CMPT.3034.ZS,,,,42.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, completed tertiary",BAR.TER.CMPT.3034.ZS,,,,10.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, incomplete primary",BAR.PRM.ICMP.3034.ZS,,,,25.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, incomplete secondary",BAR.SEC.ICMP.3034.ZS,,,,52.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, incomplete tertiary",BAR.TER.ICMP.3034.ZS,,,,18.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 30-34, total, no education",BAR.NOED.3034.ZS,,,,3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, completed primary",BAR.PRM.CMPT.3539.FE.ZS,,,,14.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, completed secondary",BAR.SEC.CMPT.3539.FE.ZS,,,,31,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, completed tertiary",BAR.TER.CMPT.3539.FE.ZS,,,,9.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, incomplete primary",BAR.PRM.ICMP.3539.FE.ZS,,,,35.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, incomplete secondary",BAR.SEC.ICMP.3539.FE.ZS,,,,39.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, incomplete tertiary",BAR.TER.ICMP.3539.FE.ZS,,,,18.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, female, no education",BAR.NOED.3539.FE.ZS,,,,5.8,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, completed primary",BAR.PRM.CMPT.3539.ZS,,,,13.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, completed secondary",BAR.SEC.CMPT.3539.ZS,,,,35,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, completed tertiary",BAR.TER.CMPT.3539.ZS,,,,10.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, incomplete primary",BAR.PRM.ICMP.3539.ZS,,,,30.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, incomplete secondary",BAR.SEC.ICMP.3539.ZS,,,,44.8,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, incomplete tertiary",BAR.TER.ICMP.3539.ZS,,,,19.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 35-39, total, no education",BAR.NOED.3539.ZS,,,,4.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, completed primary",BAR.PRM.CMPT.4044.FE.ZS,,,,15.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, completed secondary",BAR.SEC.CMPT.4044.FE.ZS,,,,27.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, completed tertiary",BAR.TER.CMPT.4044.FE.ZS,,,,7.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, incomplete primary",BAR.PRM.ICMP.4044.FE.ZS,,,,40.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, incomplete secondary",BAR.SEC.ICMP.4044.FE.ZS,,,,36.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, incomplete tertiary",BAR.TER.ICMP.4044.FE.ZS,,,,15.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, female, no education",BAR.NOED.4044.FE.ZS,,,,8.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, completed primary",BAR.PRM.CMPT.4044.ZS,,,,15,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, completed secondary",BAR.SEC.CMPT.4044.ZS,,,,31.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, completed tertiary",BAR.TER.CMPT.4044.ZS,,,,9.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, incomplete primary",BAR.PRM.ICMP.4044.ZS,,,,35.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, incomplete secondary",BAR.SEC.ICMP.4044.ZS,,,,41.8,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, incomplete tertiary",BAR.TER.ICMP.4044.ZS,,,,16.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 40-44, total, no education",BAR.NOED.4044.ZS,,,,5.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, completed primary",BAR.PRM.CMPT.4549.FE.ZS,,,,13,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, completed secondary",BAR.SEC.CMPT.4549.FE.ZS,,,,22.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, completed tertiary",BAR.TER.CMPT.4549.FE.ZS,,,,6.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, incomplete primary",BAR.PRM.ICMP.4549.FE.ZS,,,,43,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, incomplete secondary",BAR.SEC.ICMP.4549.FE.ZS,,,,29.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, incomplete tertiary",BAR.TER.ICMP.4549.FE.ZS,,,,13.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, female, no education",BAR.NOED.4549.FE.ZS,,,,14.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, completed primary",BAR.PRM.CMPT.4549.ZS,,,,14,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, completed secondary",BAR.SEC.CMPT.4549.ZS,,,,26.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, completed tertiary",BAR.TER.CMPT.4549.ZS,,,,8.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, incomplete primary",BAR.PRM.ICMP.4549.ZS,,,,39.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, incomplete secondary",BAR.SEC.ICMP.4549.ZS,,,,35.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, incomplete tertiary",BAR.TER.ICMP.4549.ZS,,,,15.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 45-49, total, no education",BAR.NOED.4549.ZS,,,,9.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, completed primary",BAR.PRM.CMPT.5054.FE.ZS,,,,13,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, completed secondary",BAR.SEC.CMPT.5054.FE.ZS,,,,22.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, completed tertiary",BAR.TER.CMPT.5054.FE.ZS,,,,6.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, incomplete primary",BAR.PRM.ICMP.5054.FE.ZS,,,,43,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, incomplete secondary",BAR.SEC.ICMP.5054.FE.ZS,,,,29.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, incomplete tertiary",BAR.TER.ICMP.5054.FE.ZS,,,,13.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, female, no education",BAR.NOED.5054.FE.ZS,,,,14.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, completed primary",BAR.PRM.CMPT.5054.ZS,,,,14,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, completed secondary",BAR.SEC.CMPT.5054.ZS,,,,26.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, completed tertiary",BAR.TER.CMPT.5054.ZS,,,,8.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, incomplete primary",BAR.PRM.ICMP.5054.ZS,,,,39.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, incomplete secondary",BAR.SEC.ICMP.5054.ZS,,,,35.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, incomplete tertiary",BAR.TER.ICMP.5054.ZS,,,,15.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 50-54, total, no education",BAR.NOED.5054.ZS,,,,9.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, completed primary",BAR.PRM.CMPT.5559.FE.ZS,,,,10.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, completed secondary",BAR.SEC.CMPT.5559.FE.ZS,,,,15.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, completed tertiary",BAR.TER.CMPT.5559.FE.ZS,,,,5.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, incomplete primary",BAR.PRM.ICMP.5559.FE.ZS,,,,42.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, incomplete secondary",BAR.SEC.ICMP.5559.FE.ZS,,,,18.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, incomplete tertiary",BAR.TER.ICMP.5559.FE.ZS,,,,10.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, female, no education",BAR.NOED.5559.FE.ZS,,,,28.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, completed primary",BAR.PRM.CMPT.5559.ZS,,,,13,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, completed secondary",BAR.SEC.CMPT.5559.ZS,,,,18.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, completed tertiary",BAR.TER.CMPT.5559.ZS,,,,7.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, incomplete primary",BAR.PRM.ICMP.5559.ZS,,,,44.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, incomplete secondary",BAR.SEC.ICMP.5559.ZS,,,,23.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, incomplete tertiary",BAR.TER.ICMP.5559.ZS,,,,13.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 55-59, total, no education",BAR.NOED.5559.ZS,,,,18.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, completed primary",BAR.PRM.CMPT.6064.FE.ZS,,,,10.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, completed secondary",BAR.SEC.CMPT.6064.FE.ZS,,,,15.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, completed tertiary",BAR.TER.CMPT.6064.FE.ZS,,,,5.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, incomplete primary",BAR.PRM.ICMP.6064.FE.ZS,,,,42.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, incomplete secondary",BAR.SEC.ICMP.6064.FE.ZS,,,,18.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, incomplete tertiary",BAR.TER.ICMP.6064.FE.ZS,,,,10.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, female, no education",BAR.NOED.6064.FE.ZS,,,,28.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, completed primary",BAR.PRM.CMPT.6064.ZS,,,,13,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, completed secondary",BAR.SEC.CMPT.6064.ZS,,,,18.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, completed tertiary",BAR.TER.CMPT.6064.ZS,,,,7.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, incomplete primary",BAR.PRM.ICMP.6064.ZS,,,,44.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, incomplete secondary",BAR.SEC.ICMP.6064.ZS,,,,23.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, incomplete tertiary",BAR.TER.ICMP.6064.ZS,,,,13.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 60-64, total, no education",BAR.NOED.6064.ZS,,,,18.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, completed primary",BAR.PRM.CMPT.6569.FE.ZS,,,,8.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, completed secondary",BAR.SEC.CMPT.6569.FE.ZS,,,,11.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, completed tertiary",BAR.TER.CMPT.6569.FE.ZS,,,,3.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, incomplete primary",BAR.PRM.ICMP.6569.FE.ZS,,,,34.8,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, incomplete secondary",BAR.SEC.ICMP.6569.FE.ZS,,,,13.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, incomplete tertiary",BAR.TER.ICMP.6569.FE.ZS,,,,6.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, female, no education",BAR.NOED.6569.FE.ZS,,,,45.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, completed primary",BAR.PRM.CMPT.6569.ZS,,,,11.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, completed secondary",BAR.SEC.CMPT.6569.ZS,,,,13.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, completed tertiary",BAR.TER.CMPT.6569.ZS,,,,4.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, incomplete primary",BAR.PRM.ICMP.6569.ZS,,,,43.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, incomplete secondary",BAR.SEC.ICMP.6569.ZS,,,,16.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, incomplete tertiary",BAR.TER.ICMP.6569.ZS,,,,9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 65-69, total, no education",BAR.NOED.6569.ZS,,,,31,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, completed primary",BAR.PRM.CMPT.7074.FE.ZS,,,,8.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, completed secondary",BAR.SEC.CMPT.7074.FE.ZS,,,,12,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, completed tertiary",BAR.TER.CMPT.7074.FE.ZS,,,,4.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, incomplete primary",BAR.PRM.ICMP.7074.FE.ZS,,,,34.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, incomplete secondary",BAR.SEC.ICMP.7074.FE.ZS,,,,14.6,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, incomplete tertiary",BAR.TER.ICMP.7074.FE.ZS,,,,7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, female, no education",BAR.NOED.7074.FE.ZS,,,,44.4,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, completed primary",BAR.PRM.CMPT.7074.ZS,,,,11.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, completed secondary",BAR.SEC.CMPT.7074.ZS,,,,14.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, completed tertiary",BAR.TER.CMPT.7074.ZS,,,,6.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, incomplete primary",BAR.PRM.ICMP.7074.ZS,,,,42.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, incomplete secondary",BAR.SEC.ICMP.7074.ZS,,,,17.8,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, incomplete tertiary",BAR.TER.ICMP.7074.ZS,,,,9.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 70-74, total, no education",BAR.NOED.7074.ZS,,,,30.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, completed primary",BAR.PRM.CMPT.75UP.FE.ZS,,,,6.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, completed secondary",BAR.SEC.CMPT.75UP.FE.ZS,,,,20.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, completed tertiary",BAR.TER.CMPT.75UP.FE.ZS,,,,3.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, incomplete primary",BAR.PRM.ICMP.75UP.FE.ZS,,,,23.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, incomplete secondary",BAR.SEC.ICMP.75UP.FE.ZS,,,,25.3,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, incomplete tertiary",BAR.TER.ICMP.75UP.FE.ZS,,,,6.2,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, female, no education",BAR.NOED.75UP.FE.ZS,,,,45,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, completed primary",BAR.PRM.CMPT.75UP.ZS,,,,8.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, completed secondary",BAR.SEC.CMPT.75UP.ZS,,,,21.9,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, completed tertiary",BAR.TER.CMPT.75UP.ZS,,,,4.8,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, incomplete primary",BAR.PRM.ICMP.75UP.ZS,,,,30.1,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, incomplete secondary",BAR.SEC.ICMP.75UP.ZS,,,,27.5,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, incomplete tertiary",BAR.TER.ICMP.75UP.ZS,,,,7.7,,
Bolivia,BOL,"Barro-Lee: Percentage of population by educational attainment, age 75+, total, no education",BAR.NOED.75UP.ZS,,,,34.8,,
Bolivia,BOL,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,,,,3268,,
Bolivia,BOL,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,,,,6440,,
Bolivia,BOL,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,,,,529,,
